year	    det/mc	                expt	              stream	                tier	files	events	size	TB	size/event	MB
2018	        mc	                 ALL	                out2	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2018	        mc	                 ALL	            pedestal	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2018	        mc	                 ALL	               study	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2018	        mc	             physics	                 ALL	  detector-simulated	60092	6008915	18.466	TB	 3.073	MB
2018	        mc	             physics	                out1	  detector-simulated	60092	6008915	18.466	TB	 3.073	MB
2018	        mc	             physics	               noise	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2018	        mc	             physics	                test	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2018	        mc	             physics	             cosmics	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2018	        mc	             physics	         calibration	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2018	        mc	             physics	             physics	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2018	        mc	             physics	                out2	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2018	        mc	             physics	            pedestal	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2018	        mc	             physics	               study	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2018	        mc	              fardet	                 ALL	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2018	        mc	             neardet	                 ALL	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2018	        mc	        protodune-sp	                 ALL	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2018	        mc	        protodune-dp	                 ALL	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2018	        mc	             iceberg	                 ALL	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2018	        mc	           fardet-sp	                 ALL	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2018	        mc	   vd-coldbox-bottom	                 ALL	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2018	        mc	      vd-coldbox-top	                 ALL	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2018	        mc	          hd-coldbox	                 ALL	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2018	        mc	           fardet-hd	                 ALL	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2018	        mc	           fardet-vd	                 ALL	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2018	        mc	dc4-vd-coldbox-bottom	                 ALL	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2018	        mc	  dc4-vd-coldbox-top	                 ALL	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2018	        mc	        hd-protodune	                 ALL	  detector-simulated	0	0	 0.000	TB	 0.000	MB
2018	        mc	                 ALL	                 ALL	          root-tuple	0	0	 0.000	TB	 0.000	MB
2018	        mc	                 ALL	                 ALL	         decoded-raw	0	0	 0.000	TB	 0.000	MB
2018	        mc	                 ALL	                 ALL	        pandora_info	0	0	 0.000	TB	 0.000	MB
2018	        mc	                 ALL	                 ALL	   reco-recalibrated	0	0	 0.000	TB	 0.000	MB
2019	  detector	                 ALL	                 ALL	                 ALL	911366	94790391	3025.389	TB	31.917	MB
2019	  detector	                 ALL	                out1	                 ALL	0	0	 0.000	TB	 0.000	MB
2019	  detector	                 ALL	               noise	                 ALL	2775	679829	16.895	TB	24.851	MB
2019	  detector	                 ALL	                test	                 ALL	142102	13325189	652.039	TB	48.933	MB
2019	  detector	                 ALL	             cosmics	                 ALL	647546	44957921	2041.479	TB	45.409	MB
2019	  detector	                 ALL	         calibration	                 ALL	38966	26185618	76.851	TB	 2.935	MB
2019	  detector	                 ALL	             physics	                 ALL	79149	9633353	235.464	TB	24.443	MB
2019	  detector	                 ALL	                out2	                 ALL	0	0	 0.000	TB	 0.000	MB
2019	  detector	                 ALL	            pedestal	                 ALL	828	8481	 2.661	TB	313.707	MB
2019	  detector	                 ALL	               study	                 ALL	0	0	 0.000	TB	 0.000	MB
2019	  detector	             physics	                 ALL	                 ALL	0	0	 0.000	TB	 0.000	MB
2019	  detector	              fardet	                 ALL	                 ALL	0	0	 0.000	TB	 0.000	MB
2019	  detector	             neardet	                 ALL	                 ALL	0	0	 0.000	TB	 0.000	MB
2019	  detector	        protodune-sp	                 ALL	                 ALL	853931	94010611	2849.844	TB	30.314	MB
2019	  detector	        protodune-sp	                out1	                 ALL	0	0	 0.000	TB	 0.000	MB
2019	  detector	        protodune-sp	               noise	                 ALL	2775	679829	16.895	TB	24.851	MB
2019	  detector	        protodune-sp	                test	                 ALL	129392	13130017	609.340	TB	46.408	MB
2019	  detector	        protodune-sp	             cosmics	                 ALL	603649	44381794	1911.294	TB	43.065	MB
2019	  detector	        protodune-sp	         calibration	                 ALL	38966	26185618	76.851	TB	 2.935	MB
2019	  detector	        protodune-sp	             physics	                 ALL	79149	9633353	235.464	TB	24.443	MB
2019	  detector	        protodune-sp	                out2	                 ALL	0	0	 0.000	TB	 0.000	MB
2019	  detector	        protodune-sp	            pedestal	                 ALL	0	0	 0.000	TB	 0.000	MB
2019	  detector	        protodune-sp	               study	                 ALL	0	0	 0.000	TB	 0.000	MB
2019	  detector	        protodune-dp	                 ALL	                 ALL	56077	682914	174.643	TB	255.732	MB
2019	  detector	        protodune-dp	                out1	                 ALL	0	0	 0.000	TB	 0.000	MB
2019	  detector	        protodune-dp	               noise	                 ALL	0	0	 0.000	TB	 0.000	MB
2019	  detector	        protodune-dp	                test	                 ALL	12710	195172	42.699	TB	218.776	MB
2019	  detector	        protodune-dp	             cosmics	                 ALL	42539	479261	129.283	TB	269.756	MB
2019	  detector	        protodune-dp	         calibration	                 ALL	0	0	 0.000	TB	 0.000	MB
2019	  detector	        protodune-dp	             physics	                 ALL	0	0	 0.000	TB	 0.000	MB
2019	  detector	        protodune-dp	                out2	                 ALL	0	0	 0.000	TB	 0.000	MB
2019	  detector	        protodune-dp	            pedestal	                 ALL	828	8481	 2.661	TB	313.707	MB
2019	  detector	        protodune-dp	               study	                 ALL	0	0	 0.000	TB	 0.000	MB
2019	  detector	             iceberg	                 ALL	                 ALL	1358	96866	 0.902	TB	 9.316	MB
2019	  detector	             iceberg	                out1	                 ALL	0	0	 0.000	TB	 0.000	MB
2019	  detector	             iceberg	               noise	                 ALL	0	0	 0.000	TB	 0.000	MB
2019	  detector	             iceberg	                test	                 ALL	0	0	 0.000	TB	 0.000	MB
2019	  detector	             iceberg	             cosmics	                 ALL	1358	96866	 0.902	TB	 9.316	MB
2019	  detector	             iceberg	         calibration	                 ALL	0	0	 0.000	TB	 0.000	MB
2019	  detector	             iceberg	             physics	                 ALL	0	0	 0.000	TB	 0.000	MB
2019	  detector	             iceberg	                out2	                 ALL	0	0	 0.000	TB	 0.000	MB
2019	  detector	             iceberg	            pedestal	                 ALL	0	0	 0.000	TB	 0.000	MB
2019	  detector	             iceberg	               study	                 ALL	0	0	 0.000	TB	 0.000	MB
2019	  detector	           fardet-sp	                 ALL	                 ALL	0	0	 0.000	TB	 0.000	MB
2019	  detector	   vd-coldbox-bottom	                 ALL	                 ALL	0	0	 0.000	TB	 0.000	MB
2019	  detector	      vd-coldbox-top	                 ALL	                 ALL	0	0	 0.000	TB	 0.000	MB
2019	  detector	          hd-coldbox	                 ALL	                 ALL	0	0	 0.000	TB	 0.000	MB
2019	  detector	           fardet-hd	                 ALL	                 ALL	0	0	 0.000	TB	 0.000	MB
2019	  detector	           fardet-vd	                 ALL	                 ALL	0	0	 0.000	TB	 0.000	MB
2019	  detector	dc4-vd-coldbox-bottom	                 ALL	                 ALL	0	0	 0.000	TB	 0.000	MB
2019	  detector	  dc4-vd-coldbox-top	                 ALL	                 ALL	0	0	 0.000	TB	 0.000	MB
2019	  detector	        hd-protodune	                 ALL	                 ALL	0	0	 0.000	TB	 0.000	MB
2019	  detector	                 ALL	                 ALL	           simulated	0	0	 0.000	TB	 0.000	MB
2019	  detector	                 ALL	                 ALL	                 raw	489234	58526039	2089.851	TB	35.708	MB
2019	  detector	                 ALL	                out1	                 raw	0	0	 0.000	TB	 0.000	MB
2019	  detector	                 ALL	               noise	                 raw	1144	461472	 3.255	TB	 7.055	MB
2019	  detector	                 ALL	                test	                 raw	135673	11925006	555.854	TB	46.613	MB
2019	  detector	                 ALL	             cosmics	                 raw	310427	19798183	1440.488	TB	72.759	MB
2019	  detector	                 ALL	         calibration	                 raw	38578	26159919	76.680	TB	 2.931	MB
2019	  detector	                 ALL	             physics	                 raw	2584	172978	10.913	TB	63.088	MB
2019	  detector	                 ALL	                out2	                 raw	0	0	 0.000	TB	 0.000	MB
2019	  detector	                 ALL	            pedestal	                 raw	828	8481	 2.661	TB	313.707	MB
2019	  detector	                 ALL	               study	                 raw	0	0	 0.000	TB	 0.000	MB
2019	  detector	             physics	                 ALL	                 raw	0	0	 0.000	TB	 0.000	MB
2019	  detector	              fardet	                 ALL	                 raw	0	0	 0.000	TB	 0.000	MB
2019	  detector	             neardet	                 ALL	                 raw	0	0	 0.000	TB	 0.000	MB
2019	  detector	        protodune-sp	                 ALL	                 raw	437902	57928508	1918.490	TB	33.118	MB
2019	  detector	        protodune-sp	                out1	                 raw	0	0	 0.000	TB	 0.000	MB
2019	  detector	        protodune-sp	               noise	                 raw	1144	461472	 3.255	TB	 7.055	MB
2019	  detector	        protodune-sp	                test	                 raw	122963	11729834	513.156	TB	43.748	MB
2019	  detector	        protodune-sp	             cosmics	                 raw	272633	19404305	1314.487	TB	67.742	MB
2019	  detector	        protodune-sp	         calibration	                 raw	38578	26159919	76.680	TB	 2.931	MB
2019	  detector	        protodune-sp	             physics	                 raw	2584	172978	10.913	TB	63.088	MB
2019	  detector	        protodune-sp	                out2	                 raw	0	0	 0.000	TB	 0.000	MB
2019	  detector	        protodune-sp	            pedestal	                 raw	0	0	 0.000	TB	 0.000	MB
2019	  detector	        protodune-sp	               study	                 raw	0	0	 0.000	TB	 0.000	MB
2019	  detector	        protodune-dp	                 ALL	                 raw	49974	500665	170.458	TB	340.464	MB
2019	  detector	        protodune-dp	                out1	                 raw	0	0	 0.000	TB	 0.000	MB
2019	  detector	        protodune-dp	               noise	                 raw	0	0	 0.000	TB	 0.000	MB
2019	  detector	        protodune-dp	                test	                 raw	12710	195172	42.699	TB	218.776	MB
2019	  detector	        protodune-dp	             cosmics	                 raw	36436	297012	125.099	TB	421.191	MB
2019	  detector	        protodune-dp	         calibration	                 raw	0	0	 0.000	TB	 0.000	MB
2019	  detector	        protodune-dp	             physics	                 raw	0	0	 0.000	TB	 0.000	MB
2019	  detector	        protodune-dp	                out2	                 raw	0	0	 0.000	TB	 0.000	MB
2019	  detector	        protodune-dp	            pedestal	                 raw	828	8481	 2.661	TB	313.707	MB
2019	  detector	        protodune-dp	               study	                 raw	0	0	 0.000	TB	 0.000	MB
2019	  detector	             iceberg	                 ALL	                 raw	1358	96866	 0.902	TB	 9.316	MB
2019	  detector	             iceberg	                out1	                 raw	0	0	 0.000	TB	 0.000	MB
2019	  detector	             iceberg	               noise	                 raw	0	0	 0.000	TB	 0.000	MB
2019	  detector	             iceberg	                test	                 raw	0	0	 0.000	TB	 0.000	MB
2019	  detector	             iceberg	             cosmics	                 raw	1358	96866	 0.902	TB	 9.316	MB
2019	  detector	             iceberg	         calibration	                 raw	0	0	 0.000	TB	 0.000	MB
2019	  detector	             iceberg	             physics	                 raw	0	0	 0.000	TB	 0.000	MB
2019	  detector	             iceberg	                out2	                 raw	0	0	 0.000	TB	 0.000	MB
2019	  detector	             iceberg	            pedestal	                 raw	0	0	 0.000	TB	 0.000	MB
2019	  detector	             iceberg	               study	                 raw	0	0	 0.000	TB	 0.000	MB
2019	  detector	           fardet-sp	                 ALL	                 raw	0	0	 0.000	TB	 0.000	MB
2019	  detector	   vd-coldbox-bottom	                 ALL	                 raw	0	0	 0.000	TB	 0.000	MB
